trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.5, 'e': 0.8385445449824424}",35,0,-161.93852187781394,"{0: 22, 1: 1, 2: 9, 3: 1, 4: 2}",0
368,False,"{'a': 0.5, 'e': 0.8376881239904034}",25,0,-106.01558177694915,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.8368296381813318}",30,0,-112.30476637291396,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
370,False,"{'a': 0.5, 'e': 0.8359690896713088}",25,0,-64.81196010092808,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.8351064805814998}",25,0,-149.10673449318244,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
372,False,"{'a': 0.5, 'e': 0.8342418130381498}",25,4,-117.60401849477373,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 2}",1
373,False,"{'a': 0.5, 'e': 0.8333750891725772}",20,0,-61.0312500436352,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
374,False,"{'a': 0.5, 'e': 0.8325063111211691}",20,0,-25.67772084957121,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.8316354810253763}",20,0,-38.07227609219855,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.8307626010317075}",30,14,-17.76975017769773,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.8298876732917239}",25,0,-52.83924111452859,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.8290106999620346}",20,13,2.246673685241214,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.8281316832042909}",30,0,-196.12701692091431,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
380,False,"{'a': 0.5, 'e': 0.8272506251851802}",20,0,-125.68844205498873,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
381,False,"{'a': 0.5, 'e': 0.8263675280764227}",20,3,-57.51474976152802,"{0: 8, 1: 6, 2: 2, 3: 1, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.8254823940547633}",20,0,-54.253793173904604,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.8245952253019689}",20,8,-84.18390369102012,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
384,False,"{'a': 0.5, 'e': 0.8237060240048213}",20,0,-60.12161969172798,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.8228147923551119}",20,0,-69.41641692400921,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
386,False,"{'a': 0.5, 'e': 0.8219215325496376}",25,0,-129.03408035697296,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
387,False,"{'a': 0.5, 'e': 0.8210262467901939}",30,0,-132.45801378457054,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
388,False,"{'a': 0.5, 'e': 0.8201289372835701}",20,0,-98.33457336057384,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
389,False,"{'a': 0.5, 'e': 0.8192296062415441}",30,0,-31.44664215976245,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
390,False,"{'a': 0.5, 'e': 0.8183282558808764}",25,0,-65.05987733268714,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
391,False,"{'a': 0.5, 'e': 0.8174248884233051}",30,0,-165.83279221870816,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
392,False,"{'a': 0.5, 'e': 0.8165195060955401}",25,0,-102.72713912514203,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
393,False,"{'a': 0.5, 'e': 0.8156121111292581}",20,0,-63.433698194200346,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.8147027057610963}",20,0,-144.8409310516185,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
395,False,"{'a': 0.5, 'e': 0.8137912922326476}",30,2,-172.0060314519414,"{0: 14, 1: 2, 2: 10, 3: 0, 4: 2}",1
396,False,"{'a': 0.5, 'e': 0.8128778727904546}",25,0,-99.9281464874621,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
397,False,"{'a': 0.5, 'e': 0.8119624496860045}",30,0,-146.47014443497156,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
398,False,"{'a': 0.5, 'e': 0.8110450251757234}",20,15,-1.896777310342538,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.8101256015209704}",20,16,7.6498778833181404,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.8092041809880323}",20,10,-81.21334179015567,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
401,False,"{'a': 0.5, 'e': 0.8082807658481181}",25,0,-134.0915993563299,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
402,False,"{'a': 0.5, 'e': 0.8073553583773536}",30,0,-128.761624328299,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
403,False,"{'a': 0.5, 'e': 0.8064279608567749}",35,0,-98.67592320903942,"{0: 25, 1: 4, 2: 3, 3: 2, 4: 1}",0
404,False,"{'a': 0.5, 'e': 0.8054985755723238}",20,1,-109.24643041749658,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 2}",1
405,False,"{'a': 0.5, 'e': 0.8045672048148417}",30,0,-134.92761186559193,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
406,False,"{'a': 0.5, 'e': 0.8036338508800637}",25,0,-33.233021671431324,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
407,False,"{'a': 0.5, 'e': 0.8026985160686136}",20,3,-13.335137597064522,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.8017612026859976}",25,8,-33.778772950975046,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
409,False,"{'a': 0.5, 'e': 0.8008219130425991}",20,2,-41.128899695342916,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.7998806494536725}",20,0,-52.466862691282046,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
411,False,"{'a': 0.5, 'e': 0.7989374142393382}",25,11,-102.25516640699081,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 2}",1
412,False,"{'a': 0.5, 'e': 0.7979922097245761}",25,0,-27.766437418497183,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
413,False,"{'a': 0.5, 'e': 0.79704503823922}",20,0,-60.93646752723428,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
414,False,"{'a': 0.5, 'e': 0.796095902117953}",25,0,-72.82824064689001,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
415,False,"{'a': 0.5, 'e': 0.7951448037002998}",20,0,-95.50231625618244,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
416,False,"{'a': 0.5, 'e': 0.7941917453306225}",30,0,-219.5074067369033,"{0: 17, 1: 2, 2: 5, 3: 3, 4: 3}",0
417,False,"{'a': 0.5, 'e': 0.7932367293581144}",20,0,-30.671877932177228,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.7922797581367936}",25,0,-98.4170583260211,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
419,False,"{'a': 0.5, 'e': 0.7913208340254981}",20,0,-103.95904092426356,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
420,False,"{'a': 0.5, 'e': 0.7903599593878796}",20,0,-59.920790367370934,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.7893971365923973}",20,0,-47.71924695567537,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.7884323680123125}",20,0,-22.085954181063535,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
423,False,"{'a': 0.5, 'e': 0.7874656560256833}",20,0,-71.21021031285804,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
424,False,"{'a': 0.5, 'e': 0.7864970030153571}",25,12,-5.626285431208949,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.7855264113689664}",20,0,-138.7699771256001,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
426,False,"{'a': 0.5, 'e': 0.7845538834789221}",25,0,-18.42215751319785,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
427,False,"{'a': 0.5, 'e': 0.7835794217424075}",25,0,-78.37058515183989,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
428,False,"{'a': 0.5, 'e': 0.782603028561373}",20,0,-97.31921296216177,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
429,False,"{'a': 0.5, 'e': 0.7816247063425298}",30,0,-166.70947097617784,"{0: 20, 1: 2, 2: 2, 3: 4, 4: 2}",0
430,False,"{'a': 0.5, 'e': 0.7806444574973435}",30,0,-174.94042769761475,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
431,False,"{'a': 0.5, 'e': 0.7796622844420292}",30,6,-60.85847901160615,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.7786781895975449}",20,0,-76.3991002866078,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.7776921753895851}",20,0,6.893524522114186,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
434,False,"{'a': 0.5, 'e': 0.7767042442485761}",25,0,-79.90177403140167,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
435,False,"{'a': 0.5, 'e': 0.7757143986096686}",20,0,-80.86605751890758,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
436,False,"{'a': 0.5, 'e': 0.7747226409127327}",25,0,-70.15548460684329,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
437,False,"{'a': 0.5, 'e': 0.7737289736023515}",20,7,-7.4350258494722805,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.772733399127815}",20,0,-80.87280086147051,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.7717359199431143}",20,6,-94.16137328237726,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
440,False,"{'a': 0.5, 'e': 0.7707365385069352}",25,4,-41.75438287195626,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.7697352572826526}",20,0,3.59983947945725,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
442,False,"{'a': 0.5, 'e': 0.768732078738324}",20,6,-34.97593726714865,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
443,False,"{'a': 0.5, 'e': 0.7677270053466839}",25,0,-116.68991366854735,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.7667200395851368}",30,0,-30.434661928741807,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
445,False,"{'a': 0.5, 'e': 0.7657111839357524}",30,8,-61.716858977696816,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
446,False,"{'a': 0.5, 'e': 0.7647004408852586}",30,0,-70.01717390635469,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
447,False,"{'a': 0.5, 'e': 0.7636878129250351}",20,0,-58.07049093732911,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.7626733025511081}",25,0,-50.916609499572324,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
449,False,"{'a': 0.5, 'e': 0.7616569122641439}",30,0,-90.74325359245503,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
450,False,"{'a': 0.5, 'e': 0.7606386445694422}",30,7,-62.318502473663415,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.7596185019769307}",25,0,-65.72292489656348,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",1
452,False,"{'a': 0.5, 'e': 0.7585964870011581}",20,0,-63.629022970299076,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
453,False,"{'a': 0.5, 'e': 0.7575726021612891}",20,0,-69.96656098244691,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
454,False,"{'a': 0.5, 'e': 0.7565468499810963}",20,0,-55.80143949978518,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.7555192329889562}",25,0,-88.78389845605591,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",1
456,False,"{'a': 0.5, 'e': 0.7544897537178412}",25,0,-61.77680191138659,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
457,False,"{'a': 0.5, 'e': 0.7534584147053143}",20,0,-25.477757806248277,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
458,False,"{'a': 0.5, 'e': 0.7524252184935224}",20,0,-143.52041980281948,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
459,False,"{'a': 0.5, 'e': 0.7513901676291905}",25,0,-14.25326861299448,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
460,False,"{'a': 0.5, 'e': 0.7503532646636147}",20,0,8.651220909025067,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
461,False,"{'a': 0.5, 'e': 0.7493145121526569}",35,0,-149.55163954360356,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
462,False,"{'a': 0.5, 'e': 0.7482739126567374}",35,0,-97.90699852341896,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 2}",0
463,False,"{'a': 0.5, 'e': 0.7472314687408295}",25,0,3.0729598511149043,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
464,False,"{'a': 0.5, 'e': 0.7461871829744525}",20,0,-17.406351565273667,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
465,False,"{'a': 0.5, 'e': 0.7451410579316661}",20,6,13.729077232423226,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.7440930961910632}",30,0,-51.2616444599773,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
467,False,"{'a': 0.5, 'e': 0.7430433003357644}",25,0,-83.23874660456788,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
468,False,"{'a': 0.5, 'e': 0.7419916729534106}",35,0,-162.51535341033608,"{0: 23, 1: 0, 2: 9, 3: 1, 4: 2}",0
469,False,"{'a': 0.5, 'e': 0.740938216636158}",25,0,-121.5243944329815,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
470,False,"{'a': 0.5, 'e': 0.7398829339806703}",20,0,-62.1641832545629,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
471,False,"{'a': 0.5, 'e': 0.7388258275881132}",25,0,-165.8803930625611,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
472,False,"{'a': 0.5, 'e': 0.7377669000641478}",20,0,-15.51539507620002,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.7367061540189239}",20,0,-110.24950129876113,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
474,False,"{'a': 0.5, 'e': 0.7356435920670741}",20,0,-110.35283292829632,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
475,False,"{'a': 0.5, 'e': 0.7345792168277065}",20,0,-28.471600821121914,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
476,False,"{'a': 0.5, 'e': 0.7335130309243993}",25,2,-42.59436333677313,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
477,False,"{'a': 0.5, 'e': 0.7324450369851938}",20,0,-76.10463752665466,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
478,False,"{'a': 0.5, 'e': 0.7313752376425872}",20,0,-71.80972360892649,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
479,False,"{'a': 0.5, 'e': 0.7303036355335277}",25,0,-87.75535788716468,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
480,False,"{'a': 0.5, 'e': 0.7292302332994067}",30,0,-110.13000943777665,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
481,False,"{'a': 0.5, 'e': 0.7281550335860529}",25,0,-79.97335524967436,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
482,False,"{'a': 0.5, 'e': 0.7270780390437257}",20,0,-94.80609355213639,"{0: 14, 1: 2, 2: 0, 3: 3, 4: 1}",0
483,False,"{'a': 0.5, 'e': 0.7259992523271079}",25,0,-163.95054717027023,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
484,False,"{'a': 0.5, 'e': 0.7249186760953008}",25,0,-35.08427429289092,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
485,False,"{'a': 0.5, 'e': 0.723836313011816}",25,18,13.39000822913133,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.7227521657445697}",30,0,-62.23453572487179,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
487,False,"{'a': 0.5, 'e': 0.7216662369658758}",25,6,-51.62994015233175,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
488,False,"{'a': 0.5, 'e': 0.72057852935244}",30,0,-94.95340246819886,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
489,False,"{'a': 0.5, 'e': 0.719489045585352}",20,0,-37.5706471115405,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
490,False,"{'a': 0.5, 'e': 0.71839778835008}",25,0,-16.806686144813167,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
491,False,"{'a': 0.5, 'e': 0.7173047603364631}",20,0,-12.92317264107289,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
492,False,"{'a': 0.5, 'e': 0.7162099642387054}",25,0,-14.42831235765058,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
493,False,"{'a': 0.5, 'e': 0.7151134027553697}",20,15,-13.071385584590502,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.7140150785893695}",30,0,-69.51715803003354,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
495,False,"{'a': 0.5, 'e': 0.7129149944479638}",20,0,-22.08751653989309,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
496,False,"{'a': 0.5, 'e': 0.7118131530427492}",20,0,-58.04939570381003,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
497,False,"{'a': 0.5, 'e': 0.7107095570896539}",35,0,-112.90848736060164,"{0: 26, 1: 0, 2: 7, 3: 0, 4: 2}",0
498,False,"{'a': 0.5, 'e': 0.7096042093089312}",25,6,-47.69682389187928,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
499,False,"{'a': 0.5, 'e': 0.7084971124251525}",25,0,-77.6780706219412,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
500,False,"{'a': 0.5, 'e': 0.7073882691671998}",20,0,-129.1716415089523,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
501,False,"{'a': 0.5, 'e': 0.7062776822682607}",25,8,-59.59131695868441,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
502,False,"{'a': 0.5, 'e': 0.7051653544658202}",20,0,-157.69067167493247,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
503,False,"{'a': 0.5, 'e': 0.7040512885016544}",20,0,-65.41260160631062,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
504,False,"{'a': 0.5, 'e': 0.7029354871218242}",20,10,18.01749086230151,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.7018179530766676}",25,1,-127.56000848899151,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 2}",1
506,False,"{'a': 0.5, 'e': 0.7006986891207938}",30,0,-52.33965506688708,"{0: 23, 1: 0, 2: 6, 3: 1, 4: 0}",0
507,False,"{'a': 0.5, 'e': 0.699577698013076}",30,7,-31.726786578703766,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.6984549825166445}",20,8,12.39919186831781,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.6973305453988803}",25,0,-74.32365379737733,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
510,False,"{'a': 0.5, 'e': 0.6962043894314078}",30,0,-51.129750590512856,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
511,False,"{'a': 0.5, 'e': 0.6950765173900884}",25,8,-59.76491020531353,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
512,False,"{'a': 0.5, 'e': 0.693946932055013}",25,0,-116.38036120453984,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
513,False,"{'a': 0.5, 'e': 0.6928156362104962}",30,11,-50.376809324213205,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.6916826326450685}",30,16,-24.78254638069852,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.6905479241514698}",20,0,-46.55154817027109,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
516,False,"{'a': 0.5, 'e': 0.6894115135266425}",20,0,-7.91007858317391,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
517,False,"{'a': 0.5, 'e': 0.6882734035717246}",25,0,20.5346468482929,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
518,False,"{'a': 0.5, 'e': 0.6871335970920427}",20,0,-68.39244878803069,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
519,False,"{'a': 0.5, 'e': 0.6859920968971052}",20,9,-15.594580555906894,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.6848489058005953}",25,16,10.730700166563437,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.6837040266203644}",30,0,-130.831247804752,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
522,False,"{'a': 0.5, 'e': 0.6825574621784244}",25,0,-45.46216082990395,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
523,False,"{'a': 0.5, 'e': 0.6814092153009415}",20,9,-6.616542543515048,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.6802592888182287}",35,9,-183.00409790326208,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 4}",1
525,False,"{'a': 0.5, 'e': 0.6791076855647393}",20,12,-48.713593859857326,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
526,False,"{'a': 0.5, 'e': 0.6779544083790597}",20,8,-41.27766844238886,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
527,False,"{'a': 0.5, 'e': 0.6767994601039021}",30,0,-139.23619735674617,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
528,False,"{'a': 0.5, 'e': 0.6756428435860979}",30,0,-191.36535283672876,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
529,False,"{'a': 0.5, 'e': 0.6744845616765908}",25,0,-112.21373043456143,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
530,False,"{'a': 0.5, 'e': 0.673324617230429}",20,0,-36.64339919303674,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
531,False,"{'a': 0.5, 'e': 0.6721630131067591}",20,15,6.1672919633010705,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.6709997521688185}",25,0,9.65099198830929,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
533,False,"{'a': 0.5, 'e': 0.6698348372839285}",20,12,-48.654149927262225,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
534,False,"{'a': 0.5, 'e': 0.6686682713234873}",30,4,-87.46005561506531,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 1}",1
535,False,"{'a': 0.5, 'e': 0.6675000571629627}",20,0,-25.820979877193945,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
536,False,"{'a': 0.5, 'e': 0.6663301976818851}",20,0,-105.36947501510083,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
537,False,"{'a': 0.5, 'e': 0.6651586957638406}",25,0,-51.056407160986545,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
538,False,"{'a': 0.5, 'e': 0.6639855542964637}",20,0,-54.0255740822404,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
539,False,"{'a': 0.5, 'e': 0.6628107761714301}",25,14,-36.7257689034209,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
540,False,"{'a': 0.5, 'e': 0.66163436428445}",20,0,-14.752425060130454,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 0.6604563215352605}",20,0,-190.45001751135368,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
542,False,"{'a': 0.5, 'e': 0.6592766508276182}",25,0,-82.22278382558207,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
543,False,"{'a': 0.5, 'e': 0.6580953550692932}",20,0,-89.23582901386204,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
544,False,"{'a': 0.5, 'e': 0.6569124371720607}",20,0,-23.584489652890397,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
545,False,"{'a': 0.5, 'e': 0.6557279000516943}",25,0,-98.40040179143433,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
546,False,"{'a': 0.5, 'e': 0.6545417466279592}",20,0,-138.6840362224688,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
547,False,"{'a': 0.5, 'e': 0.6533539798246042}",35,14,-54.33965396334613,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
548,False,"{'a': 0.5, 'e': 0.652164602569355}",30,11,-39.65706650742009,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
549,False,"{'a': 0.5, 'e': 0.6509736177939074}",20,0,-69.84391514240892,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
550,False,"{'a': 0.5, 'e': 0.6497810284339186}",25,0,-49.670828333645844,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
